REGIAO:;NE
UF:;BA
ESTACAO:;FORMOSA DO RIO PRETO
CODIGO (WMO):;A452
LATITUDE:;-11,05222222
LONGITUDE:;-45,20083333
ALTITUDE:;488
DATA DE FUNDACAO:;02/06/16
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2024/01/07;1600 UTC;0;955,2;956,2;955,2;3435;32,5;21,8;34,9;32,5;23,7;17,9;58;40;53;335;4,3;1,5;
2024/01/07;1700 UTC;0;954,4;955,2;954,4;3186;31,9;23,1;35,4;31,3;23,9;19,5;63;42;60;189;7;3,1;
2024/01/07;1800 UTC;0;954;954,4;954;1994,4;30,9;22,8;32,5;30,1;24,5;21,5;69;53;62;31;7;,7;
2024/01/07;1900 UTC;0;953,2;954;953,2;2273,5;33;21,6;34,2;30,9;24;21,3;63;49;51;192;3,8;1,8;
2024/01/07;2000 UTC;0;953,7;953,7;953,1;1456,6;33;22,2;33,9;33;22,7;20,7;55;47;53;85;3,8;,8;
2024/01/07;2100 UTC;0;954,8;954,8;953,7;255,2;29,1;22,8;33;29,1;24,4;22,3;69;53;69;329;6,6;2,4;
2024/01/07;2200 UTC;0;955,8;955,8;954,8;4,1;25,8;22,5;29,2;25,6;22,8;21,7;82;69;82;225;10,4;1,3;
2024/01/07;2300 UTC;0;956,5;956,6;955,8;;24,8;24;26;24,8;24;22,4;95;82;95;279;7,1;2,9;
2024/01/08;0000 UTC;0;957;957,5;956,4;;25,5;23,6;26,3;24,7;24,6;23,6;97;86;89;269;7,5;3;
2024/01/08;0100 UTC;0;958,1;958,1;957;;24,4;24,1;25,5;24,4;24,1;23,6;98;89;98;281;5,1;1,6;
2024/01/08;0200 UTC;0;959;959;958,1;;23,3;23,3;24,5;23,3;24,4;23,3;100;98;100;130;5,5;2,8;
2024/01/08;0300 UTC;7;957,8;959;957,8;;23,3;23,2;23,5;22,6;23,4;22,6;100;100;100;300;6,3;1,1;
2024/01/08;0400 UTC;1,6;957;957,8;956,9;;23,5;23,4;23,5;23,2;23,5;23,2;100;100;100;321;3,6;1,5;
2024/01/08;0500 UTC;2,6;956,7;957,1;956,7;;23,3;23,2;23,5;23,2;23,5;23,2;100;100;100;292;3,5;1;
2024/01/08;0600 UTC;0;956,2;956,7;956;;22,9;22,9;23,3;22,8;23,3;22,8;100;100;100;302;3,4;1,6;
2024/01/08;0700 UTC;0;955,7;956,2;955,5;;22,7;22,7;23;22,6;23;22,6;100;100;100;242;3,7;1,7;
2024/01/08;0800 UTC;,2;956,5;956,6;955,7;;22,5;22,5;22,7;22,2;22,7;22,2;100;100;100;225;3,7;,9;
2024/01/08;0900 UTC;0;957,8;957,8;956,5;,8;22,3;22,3;22,6;22,1;22,6;22,1;100;100;100;103;2,7;,5;
2024/01/08;1000 UTC;0;959;959;957,8;104,9;22,9;22,9;22,9;22,3;22,9;22,3;100;100;100;130;4,7;1,3;
2024/01/08;1100 UTC;0;959,3;959,3;959;316,3;22,9;22,9;23,1;22,6;23;22,6;100;100;100;135;4,6;1,5;
2024/01/08;1200 UTC;0;959,9;959,9;959,3;1179,9;24;23,9;24,9;22,9;24,4;22,9;100;94;99;125;4,7;2,3;
2024/01/08;1300 UTC;0;960,1;960,2;959,9;709,5;23,3;23,2;24;23,2;23,9;23;100;97;99;117;6,7;2,4;
2024/01/08;1400 UTC;1,4;958,8;960,2;958,8;799,1;23,1;23,1;23,4;22,2;23,4;22,2;100;99;100;330;5,9;1,4;
2024/01/08;1500 UTC;0;958,2;958,8;958,2;1817,6;25,6;23,9;25,7;23,1;24,8;23;100;89;90;92;5,1;1,4;
2024/01/08;1600 UTC;0;957,7;958,3;957,7;1928,7;27,8;24,1;27,8;25,4;24,8;23,3;94;81;81;88;5,4;1,7;
2024/01/08;1700 UTC;0;956,5;957,7;956,5;2642,3;28,9;24,3;29,3;27,8;25,1;23,5;84;74;76;102;4,5;1,7;
2024/01/08;1800 UTC;,2;955,8;956,5;955,8;2999,9;29,6;23,6;30,2;28,4;24,7;22,8;77;66;70;89;4,5;1,3;
2024/01/08;1900 UTC;0;955,5;955,8;955,4;2322,9;29,2;24;29,9;28,1;24,9;23,6;79;69;73;139;5,6;2;
2024/01/08;2000 UTC;0;955,6;955,6;955,3;1745,2;28,2;23,8;30,2;28,2;24,4;22,6;77;67;77;136;4,3;2,2;
2024/01/08;2100 UTC;0;956,1;956,1;955,6;299,2;26,7;24,1;28,2;26,7;24,6;23,8;87;77;86;144;4,3;,9;
2024/01/08;2200 UTC;0;956,9;957;956,1;7,4;24,8;24,8;26,7;24,8;25;23,9;100;85;100;212;1,6;,6;
2024/01/08;2300 UTC;0;957,2;957,2;956,9;;24;24;24,8;24;24,7;24;100;98;100;210;1,7;,5;
2024/01/09;0000 UTC;0;958;958;957,2;;23,1;23,1;24;23,1;24;23,1;100;100;100;162;1,9;,4;
2024/01/09;0100 UTC;0;958;958,2;958;;22,6;22,6;23,1;22,6;23,1;22,6;100;100;100;84;1,3;,6;
2024/01/09;0200 UTC;0;958,1;958,2;958;;22,4;22,4;22,6;22,4;22,6;22,4;100;100;100;177;1,3;,8;
2024/01/09;0300 UTC;0;957,6;958,2;957,6;;22,4;22,4;22,4;22;22,4;22;100;100;100;272;1,3;,6;
2024/01/09;0400 UTC;0;957,3;957,8;957,2;;21,7;21,7;22,4;21,7;22,3;21,7;100;100;100;208;1,8;,4;
2024/01/09;0500 UTC;0;957;957,3;957;;21,9;21,9;21,9;21,6;21,9;21,6;100;100;100;285;1,6;,8;
2024/01/09;0600 UTC;0;956,8;957;956,8;;21,3;21,3;21,9;21,3;21,9;21,3;100;100;100;325;1,6;,3;
2024/01/09;0700 UTC;0;957;957;956,7;;20,8;20,8;21,3;20,8;21,3;20,8;100;100;100;212;1;,2;
2024/01/09;0800 UTC;0;957,4;957,4;957;;20,6;20,6;20,8;20,6;20,8;20,6;100;100;100;278;,6;,3;
2024/01/09;0900 UTC;0;957,7;957,7;957,4;4,8;20,3;20,3;20,6;20,3;20,6;20,3;100;100;100;117;1,1;,7;
2024/01/09;1000 UTC;0;958,4;958,4;957,7;196,9;22,3;22,3;22,3;20,3;22,3;20,3;100;100;100;296;1,9;1,4;
2024/01/09;1100 UTC;0;959,1;959,1;958,4;1157,6;25,2;24;25,2;22,3;24,2;22,3;100;93;94;300;2,4;,8;
2024/01/09;1200 UTC;0;959,2;959,3;959,1;1847,4;28,1;25,3;28,4;25,2;25,8;23,8;94;83;85;61;2,6;1,1;
2024/01/09;1300 UTC;0;959,1;959,3;959,1;2517,3;29,2;23,8;30,4;27,8;25,4;23,5;86;68;73;182;4,1;2;
2024/01/09;1400 UTC;0;958,6;959,1;958,6;2909,5;30,6;23,2;31,7;29,3;25,1;23,1;74;63;65;164;4,5;1,3;
2024/01/09;1500 UTC;0;957,9;958,6;957,9;3056,3;32,6;22,4;32,8;30,6;24,7;21,7;68;52;55;123;4,3;1,1;
2024/01/09;1600 UTC;0;957,1;957,9;957,1;3368,6;31,9;;33,8;31,7;23,9;21;61;49;;106;5;1,8;
2024/01/09;1700 UTC;0;955,9;957,1;955,9;3422;33,6;21;34,1;31,9;22,8;20,7;56;47;48;122;5,2;2;
2024/01/09;1800 UTC;0;954,6;955,9;954,6;3159,6;34,3;21,4;34,6;33,5;22,5;20,1;51;44;47;141;4,8;1,5;
2024/01/09;1900 UTC;0;954;954,6;954;2352,4;34,4;20,6;34,7;33,7;22,5;20;54;44;45;111;5,1;1,5;
2024/01/09;2000 UTC;0;953,6;954;953,6;1367,3;32,7;22,7;34,7;31,9;22,9;20,8;59;44;56;51;6,3;1,5;
2024/01/09;2100 UTC;0;953,8;953,8;953,5;353,6;29,6;24;32,9;29,6;24,4;21,8;74;53;72;100;4,3;,6;
2024/01/09;2200 UTC;0;954,2;954,2;953,8;9,9;26,8;25,5;29,6;26,8;25,7;24,3;93;72;93;153;2,8;,9;
2024/01/09;2300 UTC;0;955;955;954,2;;25,1;24,9;26,8;25,1;25,3;24,4;99;88;99;60;1,9;,3;
2024/01/10;0000 UTC;0;955,8;955,8;955;;24,1;24,1;25,2;24,1;25,2;24,1;100;99;100;204;,8;,3;
2024/01/10;0100 UTC;0;956,4;956,5;955,8;;23,3;23,3;24,1;23,3;24,1;23,3;100;100;100;191;1,6;,3;
2024/01/10;0200 UTC;0;956,6;956,7;956,5;;22,6;22,6;23,3;22,6;23,3;22,6;100;100;100;133;1,1;,2;
2024/01/10;0300 UTC;0;956,1;956,6;956,1;;22;22;22,6;22;22,6;22;100;100;100;198;1;,6;
2024/01/10;0400 UTC;0;955,9;956,1;955,8;;21,8;21,7;22,3;21,8;22,3;21,7;100;100;100;267;1,2;,2;
2024/01/10;0500 UTC;0;955,4;956;955,4;;21,3;21,3;21,9;21,3;21,9;21,3;100;100;100;114;1,2;,6;
2024/01/10;0600 UTC;0;955,4;955,5;955,3;;21,5;21,5;21,7;21,3;21,6;21,3;100;100;100;260;1,4;,4;
2024/01/10;0700 UTC;0;955,8;955,9;955,4;;21;20,9;21,5;20,9;21,4;20,9;100;100;100;201;1,4;,4;
2024/01/10;0800 UTC;0;956,3;956,3;955,7;;20,7;20,7;21;20,6;20,9;20,6;100;100;100;276;1,2;,4;
2024/01/10;0900 UTC;0;957,1;957,1;956,3;4,8;20,8;20,8;21,3;20,7;21,3;20,7;100;100;100;171;2,2;,4;
2024/01/10;1000 UTC;0;957,8;957,8;957,1;192,4;22,7;22,7;22,7;20,8;22,7;20,8;100;100;100;121;1,7;,5;
2024/01/10;1100 UTC;0;958,3;958,4;957,8;1081,9;26,6;23,5;26,7;22,7;24,2;22,7;100;83;83;103;2,6;,8;
2024/01/10;1200 UTC;0;958,4;958,4;958,3;1939,4;28,2;22,6;29,2;26,5;24,4;22,4;84;70;72;10;2;,9;
2024/01/10;1300 UTC;0;958,2;958,4;958,2;2761;31,3;23,9;31,4;28,2;24;22,3;74;61;65;42;2,5;,8;
2024/01/10;1400 UTC;0;957,6;958,3;957,6;3345,6;32,7;22,6;32,7;30,7;24,4;22,5;66;55;55;54;4;1,4;
2024/01/10;1500 UTC;0;957;957,6;956,9;3522,8;32,4;22,7;33,4;31,9;24,1;21,6;61;53;57;350;6,2;1;
2024/01/10;1600 UTC;0;955,8;957;955,8;3561;34,3;23,6;34,3;32,2;23,8;21,6;58;49;54;36;5,2;1,2;
2024/01/10;1700 UTC;0;954,8;955,8;954,8;3440,5;35,3;22,5;35,3;33,6;23,6;21,1;54;46;47;106;4;1,1;
2024/01/10;1800 UTC;0;954,1;954,8;954,1;3041,4;35,2;21,8;35,5;33,9;23,6;20,9;52;45;46;65;4,9;1,2;
2024/01/10;1900 UTC;0;953,9;954,1;953,8;2381,1;35,2;20,8;35,7;34,5;23;20,6;49;42;43;84;4;1,2;
2024/01/10;2000 UTC;0;954,1;954,1;953,9;1423,4;34;21,7;35,6;34;22,7;18,8;50;37;49;79;4;,7;
2024/01/10;2100 UTC;0;954,3;954,3;954;270,7;29,3;23,7;34;29,3;25;19,8;77;45;72;188;2,2;1;
2024/01/10;2200 UTC;0;954,9;954,9;954,3;22,1;27,7;24,8;29,8;27,6;25;23,4;85;71;84;267;1,8;,5;
2024/01/10;2300 UTC;0;955,5;955,5;954,9;;27,9;24;28,6;27,2;25,1;23,7;87;76;79;278;6,5;1,7;
2024/01/11;0000 UTC;0;956,3;956,3;955,5;;26,8;23,8;27,9;26,8;24,1;23,7;84;79;84;281;4,9;2,7;
2024/01/11;0100 UTC;0;957,3;957,3;956,4;;25,8;23,3;26,8;25,8;23,9;23,1;86;82;86;278;5,6;1,8;
2024/01/11;0200 UTC;0;957,5;957,5;957,3;;24,8;23,4;25,8;24,8;23,4;23,2;92;86;92;248;2,9;1,5;
2024/01/11;0300 UTC;0;956,8;957,4;956,8;;24;23,3;24,8;24;23,4;23,3;96;92;96;252;3;1,1;
2024/01/11;0400 UTC;0;956,8;956,8;956,7;;23,7;23,5;24,2;23,7;23,6;23,3;99;95;99;291;2,5;,9;
2024/01/11;0500 UTC;0;956,4;956,8;956,4;;23,5;23,5;23,7;23,5;23,6;23,4;100;99;100;254;4,1;1,9;
2024/01/11;0600 UTC;0;956,3;956,5;956,2;;23,1;23,1;23,5;23,1;23,4;23,1;100;100;100;274;4;1,6;
2024/01/11;0700 UTC;0;956,6;956,6;956,3;;22,6;22,6;23,1;22,6;23,1;22,6;100;100;100;281;2,7;1,7;
2024/01/11;0800 UTC;0;957,1;957,1;956,6;;22,5;22,5;22,7;22,5;22,7;22,5;100;100;100;305;3,3;1,6;
2024/01/11;0900 UTC;0;957,4;957,4;957,1;3,6;22,3;22,2;22,5;22,2;22,5;22,2;100;100;100;287;3,6;1,6;
2024/01/11;1000 UTC;0;957,8;957,9;957,4;298,6;23,1;23,1;23,2;22,2;23,2;22,2;100;100;100;287;4,1;2,2;
2024/01/11;1100 UTC;0;958,1;958,1;957,8;1199,8;25,4;23,3;25,6;23,1;23,6;23,1;100;88;88;290;4,2;2,2;
2024/01/11;1200 UTC;0;958,2;958,3;958,1;1823,3;28,1;23,7;28,2;25,4;24,1;23,1;88;77;77;306;4;1,8;
2024/01/11;1300 UTC;0;957,9;958,2;957,9;2594,3;30,3;23,8;30,9;28;25;23,4;79;68;68;325;4,5;1,8;
2024/01/11;1400 UTC;0;957,5;957,9;957,5;2127,5;31,7;23,3;31,9;29,5;24,4;22,8;74;60;61;272;4,8;2;
2024/01/11;1500 UTC;0;956,7;957,5;956,7;3290,4;33,8;22,9;34,1;31,3;24,2;21,8;62;50;53;294;4,7;,8;
2024/01/11;1600 UTC;0;955,7;956,7;955,7;3060,4;33,5;23,3;34,5;32,6;24,2;21,3;59;50;55;10;5,3;1,1;
2024/01/11;1700 UTC;0;954,8;955,7;954,8;3151,5;33,7;22,2;36;32,5;24,6;21,2;58;46;51;121;3,8;1,3;
2024/01/11;1800 UTC;0;954,1;954,9;954,1;1357,8;31,3;23,8;33,7;31,3;24,3;21,5;66;50;65;130;6,4;1,1;
2024/01/11;1900 UTC;0;954;954,4;954;435;28;22,1;31,5;28;25;21,3;70;60;70;279;7,7;1,1;
2024/01/11;2000 UTC;0;954;954,1;953,6;485,8;28,1;23,1;28,5;27,9;24,5;22,1;79;70;75;343;3,9;1,2;
2024/01/11;2100 UTC;0;954;954;953,7;403,7;28,1;23,1;28,8;28;24,6;22,9;81;72;74;341;2,1;,7;
2024/01/11;2200 UTC;0;954,6;954,6;953,9;15,3;25,5;24,7;28,1;25,5;24,7;23,3;95;74;95;177;1,5;,6;
2024/01/11;2300 UTC;0;955,3;955,3;954,6;;24,3;24,3;25,8;24,3;24,7;24,1;100;94;100;186;2,6;,5;
2024/01/12;0000 UTC;0;956,3;956,3;955,3;;25,5;23,1;25,6;24,3;24,6;23,1;100;87;87;261;6,1;1,9;
2024/01/12;0100 UTC;0;956,9;957;956,3;;25;22,9;25,5;25;23,1;22,8;89;86;88;267;4,4;1,4;
2024/01/12;0200 UTC;0;957;957,2;956,9;;24,2;23,1;25;24,2;23,2;22,8;94;87;94;257;3,2;1;
2024/01/12;0300 UTC;0;956,8;957,1;956,7;;24;23,1;24,2;23,9;23,1;22,9;95;93;94;260;2,7;1;
2024/01/12;0400 UTC;0;956,3;956,8;956,3;;23,3;23,2;24,1;23,2;23,3;23,1;100;94;100;297;2,5;1,3;
2024/01/12;0500 UTC;0;955,9;956,3;955,9;;22,7;22,7;23,3;22,7;23,2;22,7;100;100;100;356;2,7;,6;
2024/01/12;0600 UTC;0;955,3;955,9;955,3;;22,6;22,6;22,8;22,3;22,8;22,3;100;100;100;303;2;1,1;
2024/01/12;0700 UTC;0;955,2;955,4;955,1;;21,7;21,7;22,6;21,7;22,6;21,7;100;100;100;145;2;,6;
2024/01/12;0800 UTC;0;955,3;955,3;955,1;;21,8;21,8;21,8;21,5;21,8;21,5;100;100;100;317;1,5;,8;
2024/01/12;0900 UTC;0;956;956;955,3;12,3;22,2;22,2;22,2;21,4;22,2;21,4;100;100;100;287;1,7;,9;
2024/01/12;1000 UTC;0;957;957;956;288,6;23,7;23,3;23,7;22,2;23,5;22,2;100;98;98;294;3,8;2,3;
2024/01/12;1100 UTC;0;957,3;957,4;957;655,8;25,2;23,8;25,3;23,7;24,1;23,4;99;92;92;281;3,8;1,9;
2024/01/12;1200 UTC;0;957,2;957,4;957,2;1614,4;28,6;24,2;28,6;25,2;24,5;23,5;93;77;77;310;3,7;1,3;
2024/01/12;1300 UTC;0;957,2;957,2;957,1;2762;32,3;23,7;32,8;28,3;25,6;23,3;78;61;61;347;3,4;,7;
2024/01/12;1400 UTC;0;956,3;957,1;956,3;2810,1;32,4;23,7;33,3;31,5;25,1;21,4;66;52;60;103;4,3;1,1;
2024/01/12;1500 UTC;0;955,6;956,3;955,6;3142,6;34,3;22,2;34,8;32,4;24;21,2;60;46;50;107;4,5;1,3;
2024/01/12;1600 UTC;0;954,9;955,6;954,9;3172,9;35,2;21,7;35,4;33,1;22,3;20;51;43;46;53;4,6;1;
2024/01/12;1700 UTC;0;953,7;954,9;953,6;2993,4;35,3;21,3;36;32,5;22,9;19,7;57;41;44;108;3,9;1,5;
2024/01/12;1800 UTC;0;952,8;953,7;952,8;2899,9;35,9;20,7;36,2;33,7;22,6;19,3;50;39;41;122;3,9;1,1;
2024/01/12;1900 UTC;0;952,5;952,9;952,5;2466,5;35,4;17,9;36,3;35;21,4;17,9;44;36;36;142;3,3;1,3;
2024/01/12;2000 UTC;0;952,4;952,5;952,4;1603,9;34,8;18,9;36;34,8;20,4;17,9;42;35;39;149;3,3;1,5;
2024/01/12;2100 UTC;0;952,7;952,7;952,3;626,6;32;21,7;34,8;32;22,5;19,4;56;39;55;128;3,2;1,1;
2024/01/12;2200 UTC;0;954,2;954,2;952,7;21,8;28,4;22,8;32;28,3;22,8;20,6;72;53;72;84;2,8;,8;
2024/01/12;2300 UTC;0;954,8;954,8;954,2;;27,4;22,4;29,3;27,3;23,2;21,8;75;64;74;53;5;,6;
2024/01/13;0000 UTC;0;955,5;955,5;954,8;;26,1;22,9;28,2;26;23,1;21,5;83;67;83;171;3,4;,4;
2024/01/13;0100 UTC;0;956,1;956,1;955,5;;24,6;23,2;26,1;24,5;23,6;22,7;94;83;92;171;2,1;1,2;
2024/01/13;0200 UTC;0;956,1;956,2;956;;23,7;23,5;25,1;23,7;23,6;23;99;88;99;143;2,2;,3;
2024/01/13;0300 UTC;0;956;956,1;956;;23,2;23,2;24;23,2;23,8;23,2;100;98;100;47;1,4;,4;
2024/01/13;0400 UTC;0;956,1;956,2;956;;22,5;22,5;23,2;22,5;23,2;22,5;100;100;100;172;1,4;,3;
2024/01/13;0500 UTC;0;956;956,1;955,9;;23;23;23,3;22,4;23,3;22,4;100;100;100;249;2;,4;
2024/01/13;0600 UTC;0;955,8;956;955,8;;22,2;22,2;23,2;22,2;23,2;22,1;100;100;100;308;2;,5;
2024/01/13;0700 UTC;0;956;956;955,8;;22,7;22,7;23,1;22,2;23,1;22,2;100;100;100;313;2,6;1,5;
2024/01/13;0800 UTC;0;956,4;956,4;956;;22,5;22,5;22,7;22,3;22,7;22,3;100;100;100;302;2,7;1;
2024/01/13;0900 UTC;0;957;957,1;956,4;1,8;21,5;21,5;22,5;21,5;22,4;21,5;100;100;100;90;1,6;,6;
2024/01/13;1000 UTC;0;957,2;957,3;957;209,9;24;23,4;24,2;21,5;23,7;21,5;100;96;97;125;1,3;,5;
2024/01/13;1100 UTC;0;957,8;957,9;957,2;862;26,2;24,4;26,6;23,7;24,7;23,2;99;85;90;84;2;,7;
2024/01/13;1200 UTC;0;958,3;958,3;957,8;1876,7;29,2;24,1;29,2;26;24,4;23,3;90;72;74;151;2,4;,8;
2024/01/13;1300 UTC;0;958;958,4;958;2660,2;30,3;24,4;30,9;28,9;24,4;23,2;75;66;71;126;2,2;,7;
2024/01/13;1400 UTC;0;958,1;958,1;958;2457,9;31,5;24,6;32,6;29,7;25,3;23,3;77;58;67;85;4,5;1,9;
2024/01/13;1500 UTC;0;958;958,3;957,9;2831;32,7;25,7;32,7;30,1;25,9;24,4;76;65;67;56;7;2,4;
2024/01/13;1600 UTC;0;957,1;958;957,1;2974,6;28,9;24,4;32,9;28,9;25,6;23,7;77;63;77;58;7,3;2,7;
2024/01/13;1700 UTC;0;956,7;957,1;956,6;1382,5;28,8;24,5;29,4;28,4;25,3;24;82;73;77;86;7,2;,9;
2024/01/13;1800 UTC;0;955,9;956,7;955,9;827,6;29,4;25,7;29,5;28,8;26;23,6;84;71;81;90;2,5;,8;
2024/01/13;1900 UTC;0;954,7;955,9;954,7;1823,9;32;23,5;32,1;29,1;25,8;22,4;82;56;61;55;3,7;1;
2024/01/13;2000 UTC;0;955,1;955,1;954,7;1125,7;29,8;22,4;32,1;29,8;23,4;21,9;68;55;65;54;6,1;1,4;
2024/01/13;2100 UTC;0;955,7;955,7;955,1;584,8;28,9;24,1;30,3;28,7;24,1;22,4;76;64;76;31;3,8;1,1;
2024/01/13;2200 UTC;0;956;956;955,3;26;25,9;23,9;28,9;25,9;24,3;23,5;89;73;89;106;3,5;,6;
2024/01/13;2300 UTC;0;956,6;956,8;956;;24,6;24,3;25,9;24,6;24,3;23,8;98;88;98;200;1,6;,5;
2024/01/14;0000 UTC;0;957,2;957,2;956,6;;23,5;23,5;24,6;23,5;24,3;23,5;100;98;100;151;1,4;,5;
2024/01/14;0100 UTC;0;957,8;957,8;957,2;;22,8;22,7;23,5;22,8;23,4;22,7;100;100;100;18;1,5;,3;
2024/01/14;0200 UTC;0;957,9;958;957,8;;22,7;22,7;23,2;22,5;23,2;22,5;100;100;100;211;1,5;,6;
2024/01/14;0300 UTC;0;957,6;957,9;957,6;;21,9;21,9;22,7;21,9;22,7;21,9;100;100;100;156;1,5;,7;
2024/01/14;0400 UTC;0;958;958;957,6;;21,9;21,9;22,4;21,8;22,4;21,8;100;100;100;339;2;,4;
2024/01/14;0500 UTC;0;957,9;958;957,8;;21,4;21,4;21,9;21,4;21,9;21,4;100;100;100;76;1,5;,4;
2024/01/14;0600 UTC;0;958,2;958,3;957,9;;22,1;22;22,1;21,4;22,1;21,4;100;100;100;310;1,7;1,1;
2024/01/14;0700 UTC;0;958,4;958,4;958,1;;21,7;21,7;22,1;21,7;22,1;21,7;100;100;100;37;2;,2;
2024/01/14;0800 UTC;0;958,9;958,9;958,4;;21,7;21,7;21,7;21,4;21,7;21,4;100;100;100;22;1;,2;
2024/01/14;0900 UTC;0;959,8;959,8;958,9;0;21,8;21,8;21,8;21,7;21,8;21,7;100;100;100;144;1;,5;
2024/01/14;1000 UTC;0;960,2;960,3;959,8;136,1;22,5;22,5;22,5;21,8;22,5;21,8;100;100;100;126;1,5;,8;
2024/01/14;1100 UTC;0;960,8;960,8;960,1;330,1;23,5;23,5;23,5;22,5;23,5;22,5;100;100;100;132;1,7;,8;
2024/01/14;1200 UTC;0;961,1;961,3;960,6;339,2;24,4;23,9;24,4;23,5;24,2;23,5;100;97;97;133;4;1,2;
2024/01/14;1300 UTC;0;961,1;961,5;961,1;1595;27,4;24,1;27,6;24,4;24,7;23,7;99;82;82;118;3;,5;
2024/01/14;1400 UTC;0;960,1;961,1;960,1;3190,7;29,1;23,6;30,3;27,4;24,6;22,6;82;68;72;128;4;,9;
2024/01/14;1500 UTC;0;959,6;960,2;959,6;2663,2;30;23,8;30,5;29,1;24,8;23;74;68;70;169;3,8;,8;
2024/01/14;1600 UTC;0;959,1;959,6;959,1;3794,5;31,6;23,3;32,6;30;24,9;21,5;70;56;62;166;4,4;1,3;
2024/01/14;1700 UTC;0;958;959,1;958;2925,5;31,5;23,8;32,3;30,6;24,5;22,2;68;57;64;133;5,3;1;
2024/01/14;1800 UTC;0;957,3;958;957,3;3076,9;32,8;21,9;33,8;31;24,2;21,7;65;50;53;213;3,8;1,3;
2024/01/14;1900 UTC;0;956,7;957,3;956,7;2203,2;33,5;22,4;34;31,5;24,3;20,8;66;47;52;109;4;1;
2024/01/14;2000 UTC;0;956,4;956,7;955,9;1671,2;32,5;22,8;33,6;32,2;22,8;21;57;49;57;189;4,4;1,1;
2024/01/14;2100 UTC;0;957;957;956,4;548,5;30,8;22,8;32,5;30,8;22,8;21;63;52;63;308;3,3;1,2;
2024/01/14;2200 UTC;8,4;958,6;960,1;957;13,5;21,1;21,1;30,8;20,7;23,5;20,5;100;63;100;185;11,7;2,6;
2024/01/14;2300 UTC;1;958,2;958,7;958;;21,3;21,3;22;20,8;22;20,8;100;97;100;320;6,2;1,6;
2024/01/15;0000 UTC;0;957,9;958,2;957,8;;20,6;20,6;21,5;20,6;21,5;20,6;100;98;100;131;3,6;,4;
2024/01/15;0100 UTC;0;958,3;958,4;957,9;;20,9;20,9;21,1;20,3;21,1;20,3;100;100;100;235;1,8;1;
2024/01/15;0200 UTC;0;958,8;958,8;958,3;;20,7;20,7;21;20,7;20,9;20,7;100;100;100;263;2,7;1,1;
2024/01/15;0300 UTC;0;958,7;958,9;958,7;;20,5;20,5;20,8;20,3;20,8;20,3;100;100;100;263;2,7;1,1;
2024/01/15;0400 UTC;0;958,7;958,9;958,6;;19,9;19,9;20,7;19,9;20,7;19,9;100;100;100;328;1,8;,6;
2024/01/15;0500 UTC;0;958,5;958,8;958,2;;20;20;20,5;19,9;20,4;19,8;100;100;100;331;2,1;,6;
2024/01/15;0600 UTC;,2;958,6;958,6;958,4;;20,2;20,2;20,4;20;20,4;20;100;100;100;273;2;,6;
2024/01/15;0700 UTC;0;958,5;958,6;958,4;;20;20;20,2;19,9;20,2;19,9;100;100;100;309;1,4;,7;
2024/01/15;0800 UTC;0;958,8;958,9;958,4;;20,3;20,3;20,3;19,9;20,3;19,9;100;100;100;242;2;,7;
2024/01/15;0900 UTC;0;959,5;959,5;958,8;,3;20,7;20,7;20,8;20,3;20,7;20,3;100;100;100;262;2,7;1;
2024/01/15;1000 UTC;,2;960,9;961;959,5;99,9;21,2;21,2;21,2;20,6;21,2;20,5;100;100;100;247;2,8;,8;
2024/01/15;1100 UTC;0;961,2;961,2;960,6;789,9;22,9;22,4;23,2;21,2;23;21,2;100;97;97;304;2,8;1,2;
2024/01/15;1200 UTC;2,4;962,7;962,7;961,2;413,4;22,6;22,6;23,2;22,6;23,2;22,4;100;96;100;75;3,6;1,1;
2024/01/15;1300 UTC;3,2;962,4;962,8;962,2;2018,7;24,2;22,7;24,5;22,4;24,1;22,4;100;90;91;349;6,5;1,6;
2024/01/15;1400 UTC;0;962,1;962,4;961,9;2867,9;25,7;23,1;25,7;24;23,4;21,6;93;82;85;267;4,9;2,2;
2024/01/15;1500 UTC;0;961,3;962,1;961,3;3041,9;27,4;22,6;27,7;24,7;23,7;22,1;89;72;75;245;5;1,4;
